Epoch,TrainAccuracy,TrainLoss,ValidationAccuracy,ValidationLoss
0,0.45382893085479736,2.7645819187164307,0.37175142765045166,3.552914619445801
1,0.49234214425086975,2.297516345977783,0.3757063150405884,3.434065103530884
2,0.5076577663421631,2.1220054626464844,0.3864406943321228,3.410780668258667
3,0.5213964581489563,2.0408406257629395,0.40000006556510925,3.3252711296081543
4,0.5249999165534973,1.9590364694595337,0.4000000059604645,3.378537654876709
5,0.5387388467788696,1.9043331146240234,0.39774012565612793,3.3033125400543213
6,0.5468468070030212,1.837485909461975,0.4033897817134857,3.1878983974456787
7,0.5481981039047241,1.8024874925613403,0.45386072993278503,2.4948055744171143
8,0.5558556914329529,1.7578045129776,0.4934087097644806,2.0527005195617676
9,0.5594593286514282,1.7242690324783325,0.4922787547111511,2.0689382553100586
10,0.5623872876167297,1.692906141281128,0.5013182759284973,1.9951964616775513
11,0.5671170353889465,1.6629959344863892,0.5148775577545166,1.8274701833724976
12,0.5736487507820129,1.6342642307281494,0.5459508299827576,1.595541000366211
13,0.5772525072097778,1.607517123222351,0.5821090340614319,1.3536020517349243
14,0.5783786177635193,1.5815508365631104,0.600188136100769,1.2126905918121338
15,0.580180287361145,1.5592217445373535,0.6120524406433105,1.1552646160125732
16,0.5855857133865356,1.5326128005981445,0.6380411386489868,1.0606461763381958
17,0.5855855941772461,1.5228480100631714,0.6363462209701538,1.0652042627334595
18,0.5894145965576172,1.5068608522415161,0.656308650970459,0.9874897599220276
19,0.5923424959182739,1.4891746044158936,0.6642181873321533,0.947536051273346
20,0.6027030348777771,1.3629523515701294,0.6235402822494507,1.1605756282806396
21,0.60405433177948,1.353149175643921,0.6218454241752625,1.1687968969345093
22,0.6067569255828857,1.3436881303787231,0.6252351999282837,1.1538280248641968
23,0.6101352572441101,1.3346210718154907,0.6263651251792908,1.1418814659118652
24,0.6121622920036316,1.3256233930587769,0.6280600428581238,1.134416103363037
25,0.6126126646995544,1.3165992498397827,0.6286249756813049,1.1294550895690918
26,0.6148647665977478,1.30739164352417,0.6291900277137756,1.1244162321090698
27,0.6184683442115784,1.2968506813049316,0.6320148706436157,1.1160261631011963
28,0.6191441416740417,1.2875046730041504,0.6331447958946228,1.1148813962936401
29,0.620045006275177,1.2844613790512085,0.6325797438621521,1.119720697402954
30,0.6198197603225708,1.2796759605407715,0.6320147514343262,1.1196080446243286
31,0.6218467950820923,1.2729159593582153,0.6325797438621521,1.1159427165985107
32,0.6222971081733704,1.2664753198623657,0.635404646396637,1.1113964319229126
33,0.6238738298416138,1.2594847679138184,0.636534571647644,1.1064624786376953
34,0.6268017292022705,1.2523425817489624,0.6376644372940063,1.101333737373352
35,0.6292793154716492,1.2453466653823853,0.6387944221496582,1.09617018699646
36,0.6295045614242554,1.2386683225631714,0.6399243474006653,1.0910276174545288
37,0.6297298073768616,1.2322447299957275,0.6416193246841431,1.0859156847000122
38,0.6322072148323059,1.2259598970413208,0.6427492499351501,1.0808299779891968
39,0.6335585713386536,1.2196998596191406,0.6433141827583313,1.075762391090393
40,0.6457211375236511,1.1072604656219482,0.649528980255127,1.0086098909378052
41,0.645270586013794,1.1043699979782104,0.652353823184967,0.993870198726654
42,0.6454957723617554,1.1029001474380493,0.652918815612793,0.9824177622795105
43,0.645045280456543,1.101029634475708,0.6540487408638,0.9735656380653381
44,0.6457209587097168,1.0991449356079102,0.6540487408638,0.9661880731582642
45,0.6472975015640259,1.0971487760543823,0.6557435989379883,0.95958411693573
46,0.6477479934692383,1.0949065685272217,0.6574385166168213,0.9534833431243896
47,0.6463966965675354,1.092403769493103,0.6574385166168213,0.9477846026420593
48,0.6466218829154968,1.0896918773651123,0.6585684418678284,0.9424374103546143
49,0.6475228071212769,1.086834192276001,0.6596984267234802,0.9374082088470459
50,0.6481984257698059,1.0838871002197266,0.6608283519744873,0.932671844959259
51,0.6477479934692383,1.0808874368667603,0.6619583368301392,0.9282079935073853
52,0.6490993499755859,1.0778658390045166,0.6642182469367981,0.9239938259124756
53,0.6511263251304626,1.074837565422058,0.66534823179245,0.9200120568275452
54,0.6513515710830688,1.0718135833740234,0.6659131646156311,0.9162431955337524
55,0.6529280543327332,1.068795919418335,0.6670432090759277,0.9126701354980469
56,0.6536037921905518,1.0657811164855957,0.668738067150116,0.9092816710472107
57,0.6538289785385132,1.062768578529358,0.6709979176521301,0.9060643315315247
58,0.654504656791687,1.0597522258758545,0.6726927757263184,0.9030085206031799
59,0.6554056406021118,1.056735873222351,0.6738227009773254,0.9001041650772095
60,0.6637389063835144,0.984872579574585,0.6868170499801636,0.8624559640884399
61,0.6677929162979126,0.9798515439033508,0.6896418929100037,0.856794536113739
62,0.6680181622505188,0.9783275723457336,0.6896418929100037,0.8533700108528137
63,0.6680181622505188,0.9771785140037537,0.6907719373703003,0.8506675958633423
64,0.668919026851654,0.9758793115615845,0.6907719373703003,0.8481796979904175
65,0.668919026851654,0.9743426442146301,0.6913368701934814,0.8457509875297546
66,0.6702703237533569,0.9726036190986633,0.6919019222259521,0.8433650135993958
67,0.6702702641487122,0.9707245230674744,0.6924668550491333,0.8410426378250122
68,0.6698199510574341,0.9687602519989014,0.6930318474769592,0.838803231716156
69,0.6700452566146851,0.9667507410049438,0.6941617727279663,0.8366546630859375
70,0.6704955697059631,0.9647243618965149,0.6964216828346252,0.8345946669578552
71,0.6702703237533569,0.9626943469047546,0.6975516080856323,0.8326166868209839
72,0.671171247959137,0.9606700539588928,0.6975516080856323,0.8307100534439087
73,0.6713964939117432,0.9586570262908936,0.6969866752624512,0.8288652896881104
74,0.6725225448608398,0.9566563367843628,0.6975515484809875,0.8270726799964905
75,0.6734234094619751,0.9546681046485901,0.6981164813041687,0.8253254890441895
76,0.6736486554145813,0.9526926279067993,0.6964215636253357,0.8236162662506104
77,0.6738739013671875,0.9507312178611755,0.6981164813041687,0.8219403624534607
78,0.6738739609718323,0.9487830400466919,0.6981164813041687,0.8202927708625793
79,0.6743244528770447,0.9468491673469543,0.6975515484809875,0.8186718821525574
80,0.6824324727058411,0.8920193910598755,0.7054611444473267,0.7899038791656494
81,0.6817569136619568,0.8894932270050049,0.7048962712287903,0.7830898761749268
82,0.6824324727058411,0.8878340721130371,0.7060261964797974,0.7786461710929871
83,0.6828830242156982,0.8864758014678955,0.7071560621261597,0.775461733341217
84,0.6826578974723816,0.8852257132530212,0.7065911293029785,0.7730945944786072
85,0.6824325919151306,0.8840026259422302,0.7060261368751526,0.7712790369987488
86,0.6831082105636597,0.8827698230743408,0.7065911293029785,0.76983243227005
87,0.6844595074653625,0.8815115690231323,0.7065911293029785,0.7686281204223633
88,0.6842343211174011,0.8802229166030884,0.7071561217308044,0.767581582069397
89,0.6842343211174011,0.8789085745811462,0.7071561217308044,0.7666405439376831
90,0.6851352453231812,0.8775706887245178,0.7082861065864563,0.7657707929611206
91,0.6851353049278259,0.8762163519859314,0.7082861065864563,0.7649508714675903
92,0.6853604912757874,0.8748502731323242,0.7088510394096375,0.7641680240631104
93,0.6860361695289612,0.8734753727912903,0.7088510394096375,0.7634156942367554
94,0.6867119073867798,0.8720968961715698,0.7088510394096375,0.7626858949661255
95,0.6871622204780579,0.8707175850868225,0.7094159722328186,0.7619783878326416
96,0.6878380179405212,0.8693398237228394,0.7088509798049927,0.7612895369529724
97,0.6882885098457336,0.8679660558700562,0.7077210545539856,0.7606177926063538
98,0.688739001750946,0.8665966391563416,0.7088509798049927,0.7599628567695618
99,0.6889642477035522,0.8652329444885254,0.7088509798049927,0.7593246102333069
100,0.6988741159439087,0.8216145634651184,0.7128058075904846,0.7419136762619019
101,0.6970723271369934,0.8197457194328308,0.7105458974838257,0.7377991080284119
102,0.6972975134849548,0.818472146987915,0.7122408151626587,0.7351803779602051
103,0.6970722079277039,0.8173670768737793,0.7128057479858398,0.7333210110664368
104,0.6975226998329163,0.8163066506385803,0.7128057479858398,0.7319046854972839
105,0.6970722675323486,0.8152572512626648,0.7128058075904846,0.7307761907577515
106,0.6970723271369934,0.8142073154449463,0.7128058075904846,0.7298458218574524
107,0.6970723867416382,0.8131533861160278,0.7122408151626587,0.7290595173835754
