Epoch,TrainAccuracy,TrainLoss,ValidationAccuracy,ValidationLoss
1,0.41811081767082214,1.3012529611587524,0.5166015625,1.2269598245620728
2,0.5484501123428345,1.1901378631591797,0.5234375,1.2202303409576416
3,0.5172077417373657,1.2191822528839111,0.0615234375,1.6804306507110596
4,0.5311203598976135,1.201281189918518,0.5986328125,1.145704746246338
5,0.563094973564148,1.1729270219802856,0.353515625,1.3902195692062378
6,0.567488431930542,1.1684324741363525,0.4931640625,1.24990975856781
7,0.5782279968261719,1.1602932214736938,0.365234375,1.37843656539917
8,0.5774957537651062,1.1600031852722168,0.6279296875,1.116086483001709
9,0.5818892121315002,1.1579996347427368,0.583984375,1.1595966815948486
10,0.58701491355896,1.14972984790802,0.537109375,1.2060037851333618
11,0.5804247260093689,1.153970718383789,0.37890625,1.3646419048309326
12,0.5916524529457092,1.1460890769958496,0.634765625,1.1086704730987549
13,0.5960459113121033,1.140378475189209,0.3662109375,1.37749445438385
14,0.5899438858032227,1.1436994075775146,0.4814453125,1.2621060609817505
15,0.6009275317192078,1.1374741792678833,0.529296875,1.2130401134490967
16,0.5970222353935242,1.1387219429016113,0.5537109375,1.190999984741211
17,0.5970222353935242,1.13999342918396,0.3798828125,1.3637216091156006
18,0.6211862564086914,1.1165369749069214,0.4541015625,1.2889373302459717
19,0.625091552734375,1.1115020513534546,0.4609375,1.2827409505844116
20,0.6333903074264526,1.1034280061721802,0.341796875,1.4018709659576416
21,0.6258237957954407,1.1108105182647705,0.595703125,1.147039771080017
22,0.6421772241592407,1.0948982238769531,0.623046875,1.120550274848938
23,0.6487674117088318,1.0884100198745728,0.6513671875,1.0919628143310547
24,0.6560898423194885,1.0836600065231323,0.625,1.1176283359527588
25,0.6673175692558289,1.0721068382263184,0.677734375,1.0658941268920898
26,0.6719551086425781,1.0663152933120728,0.6455078125,1.0977497100830078
27,0.6665853261947632,1.0719817876815796,0.4951171875,1.2484992742538452
28,0.6809861063957214,1.0606696605682373,0.681640625,1.0620135068893433
29,0.6861118078231812,1.0534080266952515,0.501953125,1.2412641048431396
30,0.6895289421081543,1.0494484901428223,0.7177734375,1.025719165802002
31,0.6643885970115662,1.068047285079956,0.7041015625,1.0397565364837646
32,0.6922138333320618,1.0456665754318237,0.6865234375,1.0566315650939941
33,0.7010007500648499,1.0372644662857056,0.609375,1.1342315673828125
34,0.7168660163879395,1.0216599702835083,0.580078125,1.163407802581787
35,0.7334635257720947,1.0086865425109863,0.607421875,1.1362539529800415
36,0.7319990396499634,1.0057262182235718,0.5751953125,1.1680742502212524
37,0.7485965490341187,0.9916072487831116,0.544921875,1.1990957260131836
38,0.7571393847465515,0.9848780035972595,0.6259765625,1.116508960723877
39,0.7710520029067993,0.9694576263427734,0.630859375,1.1123629808425903
40,0.7759336233139038,0.965294599533081,0.6396484375,1.1037676334381104
41,0.6304613351821899,1.1077312231063843,0.40234375,1.341818928718567
42,0.5933610200881958,1.1418771743774414,0.48828125,1.2553973197937012
43,0.6270442008972168,1.1072020530700684,0.5927734375,1.1499637365341187
44,0.6643885970115662,1.0724995136260986,0.55078125,1.1925907135009766
45,0.6858677268028259,1.0527507066726685,0.5615234375,1.1822260618209839
46,0.6519404649734497,1.082079291343689,0.546875,1.196744680404663
47,0.694654643535614,1.044735312461853,0.544921875,1.198659896850586
48,0.7246766090393066,1.0123485326766968,0.5517578125,1.1921086311340332
49,0.7578716278076172,0.9825584888458252,0.58203125,1.1616120338439941
50,0.7725164890289307,0.9685333371162415,0.5654296875,1.1781381368637085
51,0.776177704334259,0.963474690914154,0.607421875,1.1361526250839233
52,0.7832560539245605,0.9576506614685059,0.5693359375,1.1737629175186157
53,0.7703197598457336,0.9681987166404724,0.6513671875,1.0923006534576416
54,0.7932633757591248,0.9472187757492065,0.638671875,1.104893684387207
55,0.7969245910644531,0.9418213367462158,0.6630859375,1.0804829597473145
56,0.7952160239219666,0.9442769885063171,0.75,0.9936650991439819
57,0.8118135333061218,0.9301841259002686,0.6318359375,1.111714243888855
58,0.8162069916725159,0.9236664175987244,0.7021484375,1.0415189266204834
59,0.8306077718734741,0.9105145335197449,0.70703125,1.036641001701355
60,0.8384183645248413,0.9054055213928223,0.6787109375,1.0649632215499878
61,0.8437881469726562,0.9004521369934082,0.6943359375,1.0484169721603394
62,0.8318281769752502,0.9094586372375488,0.62109375,1.1225743293762207
63,0.8374420404434204,0.9064209461212158,0.7783203125,0.9656329154968262
64,0.8396387696266174,0.9008222222328186,0.6982421875,1.0454227924346924
65,0.848913848400116,0.8922873735427856,0.7177734375,1.0257033109664917
66,0.8537954688072205,0.8897837996482849,0.77734375,0.9664658308029175
67,0.8481816053390503,0.8938605189323425,0.6708984375,1.0727229118347168
68,0.8618501424789429,0.8805281519889832,0.6416015625,1.1020653247833252
69,0.8696607351303101,0.8727880716323853,0.6982421875,1.0453616380691528
70,0.8518428206443787,0.8865981101989746,0.6572265625,1.0864454507827759
71,0.8647791147232056,0.8764510154724121,0.759765625,0.9839022159576416
72,0.8567244410514832,0.8843415379524231,0.6806640625,1.0629994869232178
73,0.8664876818656921,0.8756716251373291,0.775390625,0.9679349660873413
74,0.8779594898223877,0.8661872744560242,0.748046875,0.9956148266792297
75,0.8711252212524414,0.8698850870132446,0.677734375,1.0658824443817139
76,0.8747864365577698,0.8664509057998657,0.7861328125,0.957557201385498
77,0.8865023255348206,0.8573648929595947,0.8251953125,0.9184516072273254
78,0.8850378394126892,0.8576605319976807,0.8359375,0.907360851764679
79,0.8894312977790833,0.8520514369010925,0.7373046875,1.006299376487732
80,0.8828411102294922,0.8597337007522583,0.818359375,0.9252424836158752
81,0.8950451612472534,0.8497768044471741,0.806640625,0.9369449615478516
82,0.8938247561454773,0.8485543727874756,0.78515625,0.9584925174713135
83,0.8894312977790833,0.8532834649085999,0.8125,0.9314884543418884
84,0.89675372838974,0.8461166024208069,0.81640625,0.9272547364234924
85,0.9013912677764893,0.842143714427948,0.7822265625,0.9617520570755005
86,0.891383945941925,0.8518497347831726,0.7841796875,0.959290623664856
87,0.8838174343109131,0.8589562177658081,0.8505859375,0.8927329182624817
88,0.892360270023346,0.8488233685493469,0.8427734375,0.9008944034576416
89,0.9067610502243042,0.8359950184822083,0.8154296875,0.9282381534576416
90,0.9028557538986206,0.8394415378570557,0.83984375,0.903242826461792
91,0.8996827006340027,0.8438457250595093,0.8173828125,0.9262850284576416
92,0.9079814553260803,0.8342919945716858,0.8828125,0.8605747222900391
93,0.9233585596084595,0.8226903080940247,0.8759765625,0.8676863312721252
94,0.9118867516517639,0.8311445116996765,0.8935546875,0.8501283526420593
95,0.9167683720588684,0.8261979222297668,0.8330078125,0.9106600284576416
96,0.9140834808349609,0.8301414251327515,0.7958984375,0.9477679133415222
97,0.9160361289978027,0.8262632489204407,0.88671875,0.8569466471672058
98,0.9216499924659729,0.8212311267852783,0.8681640625,0.8750871419906616
99,0.9214059114456177,0.821277379989624,0.8603515625,0.8833163380622864
100,0.9292165040969849,0.8150289058685303,0.8896484375,0.8540194630622864
